coeff,ldmc,n,p,sla
1470,0.032212399028822204,1.0122970491525203,0.14915946831752597,2.058543174021361
1480,0.028295602427707962,1.2146807863504694,0.1736997495589469,1.912965189092216
1490,0.02657021338338083,1.0380807836036952,0.12785223945628582,1.5125074656291488
1500,0.024698424698501902,0.9311008563446587,0.10103277279136873,1.2021381643767388
1510,0.021594917662651505,1.011737527705949,0.10161982620704083,1.148278400156714
1520,0.0184862195407514,1.143938433065928,0.10381166719910113,1.1956708707412635
1530,0.014883557037238978,1.2218786850704777,0.10378538312739785,1.1831839204040897
1540,0.010389756968554136,1.3262280082673645,0.11059143170089067,1.3059199215560702
1550,0.006186738080644681,1.4003020583660972,0.11520252959924716,1.3726961348105797
1560,0.0018785970301021925,1.5845598723493592,0.12203803312200945,1.6176212495739521
1570,-0.0016515694133382476,1.743884438220543,0.13019841842918436,1.8095693287586427
1580,-0.004487007829981609,1.7535051065008582,0.13317271418929813,1.8646596799524189
1590,-0.005178125385264194,1.7228382755143312,0.12540709047906523,1.7882145951291126
1600,-0.004269186585956252,1.6946389923464689,0.10982689594073222,1.5560511635695982
1610,-0.0033019949126522454,1.6772961654689948,0.09677795393018535,1.4043129072234686
1620,-0.0021931998004810016,1.5798712873640197,0.08099496654046748,1.14168456898605
1630,-0.0022816263085966015,1.619931017083526,0.0776364730845592,1.0914805393056137
1640,-0.0032989669525542173,1.6320794304900645,0.07924258400982363,1.1048019374294111
1650,-0.0069387624805769075,1.756000065500625,0.09483267415317762,1.4853388591452013
1660,-0.011493520700117534,1.912106150911813,0.11468339384203843,1.8591460087304217
1670,-0.013757657607377351,1.9991473449958859,0.12321890634654914,2.0810902857727203
1680,-0.01806148964751826,2.170817798606641,0.14161236273209135,2.5030899947625875
1690,-0.023328406184771524,2.390164229043237,0.16691924669110947,3.0592267797975525
1700,-0.029218938878245542,2.641742856896618,0.20008721847441097,3.7262265853386136
1710,-0.033352620638552447,2.7899936010376116,0.2237853495401731,4.1727478468550085
1720,-0.033785966956276156,2.758015129115117,0.2242244153800999,4.189599639277837
1730,-0.029580235178745952,2.610986662526362,0.21235678312011314,3.800539973146298
1740,-0.02471497563385939,2.4130178876940476,0.20108849666286294,3.33915639820598
1750,-0.020348610215805387,2.2223215011033894,0.17965131824544966,3.019088190184913
1760,-0.014502329902281636,1.8930717690156935,0.14619269695682005,2.4844252280256427
1770,-0.00803551681490378,1.5481511361778488,0.11315673134040485,1.8220652738609164
1780,-0.0031060134741982617,1.3417223751216814,0.08486211126217084,1.4767774410300132
1790,-3.425171972159507e-4,1.2071071444441053,0.06677968925335599,1.237083037379097
1800,9.965031422444351e-4,1.1252530648125727,0.05899407264748621,1.048745417208404
1810,0.0027088338539809865,1.0025690894405723,0.043999570767980486,0.7575322605820349
1820,-0.001004366152044865,1.3396431721848379,0.10703211438431627,1.0173718908960858
1830,0.003339520349588906,1.0398170608524846,0.07664482337192331,0.34995117884606985
1840,0.014825854043725852,0.24025873883804316,-0.017056286103767526,-0.7490180488066381
1850,0.013408889375309131,1.0606422933625805,0.18057435664549326,-0.1783091477578651
1860,0.023842241767544674,0.8188518404146823,0.19470656118012206,-0.40200269499608243
1870,0.04762156445273414,-1.0505768910543842,-0.04850098018986039,-1.9645843438678083
1880,0.05658752683194862,-1.5540997124167575,-0.19012869569722743,-1.84802059201504
1890,0.04884260156251084,-1.4461048757276842,-0.30497522895828577,-0.8290892439859492
1900,0.03747455817865824,-1.3244257205307404,-0.37064228649930825,-0.19581230753090884
1910,0.03587408440174432,-1.1634283409368535,-0.29865089685321167,0.17438952914501404
1920,0.04016645035111414,-1.2181023860886742,-0.19713266167167712,0.17599097060584623
1930,0.04490175992450293,-1.3469078959999439,-0.13719681432414846,-0.12375908914409439
1940,0.04823714000841135,-1.5146883104749698,-0.12154243481477663,-0.5905491510197174
1950,0.05066062300677712,-1.6032552688166923,-0.11678318716282321,-0.9807615892472905
1960,0.05217518974792268,-1.679313968245537,-0.12109071460679383,-1.3578524208537752
1970,0.05274120213371331,-1.90986185769138,-0.14440358392682726,-1.8696150769637403
1980,0.05295181217355683,-2.0089831238792106,-0.15926736776449715,-2.1995408261135485
1990,0.05224270807003318,-2.004934326896192,-0.1714397265345777,-2.5546022604696765
2000,0.050497367009188984,-1.980008308312951,-0.17618901316224778,-2.8155064496147557
2010,0.04686561954682914,-1.6542785528969595,-0.1339931346441989,-2.6278846929889976
2020,0.040323701065397136,-1.2534595913295332,-0.08272048685335037,-2.3373822010068284
2030,0.0319893214312582,-1.1825173677784049,-0.09530224601742628,-2.4152394859898294
2040,0.022375724287163442,-0.9588994153932145,-0.09681565419915551,-2.20040934409621
2050,0.012623551097794432,-0.61204539142824,-0.06553411767418486,-1.7888812910458411
2060,0.003663850889747976,-0.23134107385417443,-0.023990912587715282,-1.2762282154472822
2070,-0.0035783255402828257,0.009699348760173143,0.0055453167031866285,-0.9789669784925552
2080,-0.010356131315075876,0.23567538783997824,0.029422356233003967,-0.6777052117722545
2090,-0.01718233293967783,0.48746711411877036,0.050259212711335544,-0.3248086453446244
2100,-0.023019922436938886,0.6807613286867766,0.06963993374798497,-0.04192585153621227
2110,-0.02798980471896069,0.8598926779133802,0.08210850160341661,0.26108343918368115
2120,-0.03187377655807844,0.9794697156407652,0.09100703277648109,0.4919406317937521
2130,-0.034428528590397675,1.0457483146497484,0.09073848833108976,0.6626969531961688
2140,-0.03555565732921512,1.0428850273933834,0.08173910292066752,0.7061497678654098
