coeff,lma,n,p,sla
630,0.013741800062090864,-1.569380012522816,-0.1461571116597771,-1.4089417835721725
640,0.003735442818150532,-1.4255363756405766,-0.12660395664174445,-1.2035207085855388
650,-0.005503421012068372,-1.219117492968954,-0.10164677610047966,-0.9427776496223592
660,-0.01664488979261205,-0.8674579857550326,-0.0623928788430298,-0.5366502720562838
670,-0.023072872931585615,-0.5849247791363132,-0.03226195667586983,-0.24187815086630127
680,-0.009487199526773987,-0.9890204627842204,-0.0725770779123733,-0.6708068788827303
690,0.04638609349466612,-2.1945173698697165,-0.2106914727832487,-2.0689899849203077
700,0.10396784160804187,-2.993241552144382,-0.3204786058207265,-3.1018954272198167
710,0.10175826585251553,-2.932403415171896,-0.3267851307856643,-3.2173063641182926
720,0.04556996838593181,-2.1231120720430545,-0.24096801767968196,-2.6720291404582444
730,-0.025223185425834314,-0.8782662823586408,-0.10499011268961725,-1.7607719195793665
740,-0.06544643444211096,0.14808446496831307,0.007324824871341092,-0.9877365274327329
750,-0.07641968776332606,0.6787164460371945,0.06650808593221567,-0.506152157489139
760,-0.07082706451937089,0.9886017163694343,0.10600276143778323,-0.14720622706416941
770,-0.05695981703919656,1.1547932220614294,0.1334363872072704,0.002278510419927382
780,-0.051833583109138735,1.1593921960422282,0.1357237272765452,0.0592601745770068
790,-0.04908719002996044,1.087380691365742,0.12793990562211857,0.06219242990166192
800,-0.04684575297473881,1.024515496100582,0.12065024664862206,0.07022748987571126
810,-0.045522447438987784,0.9575404598943027,0.11396005440151359,0.10167544615546723
820,-0.04455908377487981,0.9080714204633856,0.10792978932266065,0.14617750048605796
830,-0.041858449519335025,0.8416468725197037,0.1009573872890133,0.13811025455512077
840,-0.03933728477633324,0.7767812016481969,0.0941950822393524,0.129780386219103
850,-0.03753454677450037,0.7239041721806327,0.08826611655284616,0.13425963385718587
860,-0.03390610959743265,0.6379121602076447,0.08007431328223974,0.10172556154450318
870,-0.03222772655422845,0.5774379090436039,0.0731078136328317,0.134218477615853
880,-0.02922257934436453,0.4991494647541994,0.06537724552955282,0.12749217321012274
890,-0.025739459376454447,0.4306823934475748,0.05794245054685447,0.10486456801941951
900,-0.020692212537908962,0.3348436776891603,0.048521609294108446,0.0624723844449471
910,-0.01691903163053785,0.24406637841309448,0.040127472530395954,0.043816588480273755
920,-0.01577349502365044,0.19787420441663978,0.035607686028589235,0.07350559567789694
930,-0.012983136965686964,0.137447595131873,0.030389236540356926,0.07909051148614335
940,-0.008198585119522307,0.059801314765413865,0.02396083133105896,0.06252152168849134
950,-0.003559913357539626,-0.0118813300582096,0.019517699460485434,0.06904845219050457
960,0.001867190173230236,-0.07721720669334559,0.013905926631160989,0.035673418524263756
970,0.005252351886653645,-0.14616252550509146,0.00737895602366274,0.009235623727594067
980,0.009022584522063325,-0.22669303560089893,-1.1561332047427958e-4,-0.028052207398023915
990,0.008661176431140604,-0.24826165861556324,-0.004782644906148305,0.002175316309023706
1000,0.011548701106196753,-0.3232733006568429,-0.013324409106973176,-0.045371446604510646
1010,0.014760248369795972,-0.38682266004547183,-0.02117558913024281,-0.12218521322712392
1020,0.017374590617669144,-0.45206188841610717,-0.02887035598405889,-0.174405057834335
1030,0.017148242543361232,-0.4505088077077063,-0.032905472998785545,-0.1814108851393554
1040,0.021088150249774205,-0.5150537044828787,-0.04083111507437533,-0.27175167581292237
1050,0.024664074266429685,-0.5789977681618572,-0.048253862442434556,-0.34839141275351193
1060,0.025355390758618573,-0.6045899181349922,-0.05285216635115052,-0.3490938993202747
1070,0.026201987946772802,-0.6371744449049801,-0.05755922931998341,-0.3468690984922578
1080,0.02784635721155449,-0.6669957219980002,-0.062065523835781754,-0.36973809162597265
1090,0.029248082366771108,-0.6964155449399864,-0.06584922713909072,-0.3678846714294971
1100,0.032204890645777556,-0.7370388314901757,-0.06979926973854418,-0.40820195293276473
1110,0.0326693063650554,-0.7493346247846165,-0.07157649581340211,-0.3969488577606813
1120,0.03615284071833589,-0.7957421173455577,-0.07579730732692887,-0.42530721828165097
1130,0.04114549760682472,-0.8483259128797049,-0.07797604098951683,-0.4351878025154439
1140,0.046666477192769146,-0.8828648493263753,-0.07598219227675472,-0.36594004533206015
1150,0.0521519414227279,-0.9202647867975997,-0.0751857169141458,-0.3253057796118795
1160,0.0559876083476295,-0.9611176578100931,-0.07774516920867054,-0.33898367065556034
1170,0.05944814655265832,-1.012517342518948,-0.08146528002966391,-0.37813218315050423
1180,0.06080910684876204,-1.0432976136291163,-0.08384550601641122,-0.3681545076796847
1190,0.06337124864218752,-1.0763894010330517,-0.08668664474452001,-0.40706846050872303
1200,0.06519041310293384,-1.0987138576965303,-0.0893742160976586,-0.4505712514578457
1210,0.06339592739463777,-1.0768510612527673,-0.08910207866513319,-0.4552608737508209
1220,0.05847998031120913,-1.0353210864974032,-0.0871867706863654,-0.42667246231895184
1230,0.05145766455136193,-0.9656989339943529,-0.0833918876753202,-0.3728698583311254
1240,0.04311768225982052,-0.8952835610389543,-0.0784953976426444,-0.2805117872160097
1250,0.034192343793744535,-0.7951497070923603,-0.07196777530268338,-0.2071719899456534
1260,0.025862239066431668,-0.7126961962715523,-0.0662597059010728,-0.12322209840363343
1270,0.01882010611936638,-0.6412518349898361,-0.06123617172286942,-0.04243252846304221
1280,0.013353789907183377,-0.5735147320822096,-0.05667217666005246,0.055228214380537544
1290,0.012614902155418082,-0.5674707461608863,-0.056272447385144614,0.09202082423054742
1300,0.02036873302875103,-0.6321935680648665,-0.06185973437732024,0.01644624625464152
1310,0.03241214332810276,-0.7455547290423896,-0.0701649137564767,-0.09156591263702175
1320,0.040155956705516214,-0.791990304215805,-0.07206703523282484,-0.11960745657769326
1330,0.04586803314495719,-0.8000434732049183,-0.07035979389780478,-0.08777110017811443
1340,0.040568669824464616,-0.6849519441268128,-0.05786212162969327,0.10841603052768406
1350,0.02709187356598377,-0.45697709909818673,-0.036941559322322695,0.37776534457309174
1360,0.03933651396447535,-0.5512802610534736,-0.040611932461623576,0.25921754750291864
1370,0.0367669507864083,-0.4350337001877694,-0.025151537943214865,0.3456610064089864
1380,0.06964789030639802,-0.752952688143762,-0.051663908954456036,0.011954954959812192
1390,0.07560617893164046,-0.8847457072542859,-0.07289862811495561,-0.15334283292135253
1400,0.06086421203654209,-0.9772625948222766,-0.09440651662799296,-0.20159229251293104
1410,0.01809608651257457,-0.5131081925965904,-0.05478588787556107,0.043615327792988476
1420,-0.012623191690788975,-0.07133395270421267,-0.012095130257359143,0.296711164412757
1430,-0.02047764635885748,0.05283488136392661,7.292717378063231e-4,0.34095614460898865
1440,-0.0193045200989034,0.06276439815228407,0.0037340666247558107,0.2653761773286633
1450,-0.002748693772356304,-0.18681124464811433,-0.019162365167256425,0.11900720853318747
1460,0.011004615934282602,-0.3436377572885399,-0.03182471209445152,0.04214473883356256
1470,0.0016432726898731754,-0.004550126355524514,0.006116860246570915,0.12205742544328564
1480,-0.0025255125019319636,0.23492712649548508,0.03415843665662663,0.16608321947685029
1490,0.018340272388142283,-0.007695872363587569,0.010922613400972121,0.13685149300770677
1500,0.031768585369740275,-0.16264641330315352,-0.003245772923808372,0.12409078676915525
1510,0.032244733801344114,-0.11883601711982722,0.001886715620067974,0.19546482793561873
1520,0.029981625471876536,-0.05479228182512625,0.0075681963963922004,0.2868974476550362
1530,0.024964308788513183,0.010456173472387323,0.013321436814629672,0.3735015456631954
1540,0.015844278607263472,0.12146833255883233,0.021847552229025173,0.5302401745370465
1550,0.0059678427425392585,0.2251558900780765,0.030006082180293887,0.6641642211884176
1560,-0.005978391825936496,0.36614691946988714,0.03933399536858447,0.827735079369978
1570,-0.01759256805572885,0.4932084271494348,0.04760676146261634,0.9554498307818555
1580,-0.02532970935851297,0.5500684293930888,0.05108390438414451,1.0333343063548568
1590,-0.025753703754020096,0.4990499613934456,0.0448059693045346,1.0201668348985395
1600,-0.022047522844764515,0.40633971587992346,0.034747737816403244,0.9081809593245699
1610,-0.018147541306964856,0.31808060380618586,0.024443590329450454,0.8271302155629343
1620,-0.012834512163189106,0.20452914968417182,0.012879028270963919,0.7087750450954352
1630,-0.013523870371680877,0.20309959232564775,0.010987842312998129,0.68562541657282
1640,-0.017078233782831215,0.2367760758708024,0.013000517246502766,0.7210098410056348
1650,-0.02928692659353796,0.37790384485927453,0.02383556657470963,0.914802112146904
1660,-0.04651234843075945,0.5960842162451078,0.039685989679429406,1.1230520576535485
1670,-0.05527343157908422,0.6907667719283894,0.0447759338201518,1.2070092080186723
1680,-0.07117389032034492,0.8862689883400272,0.05733325823169544,1.3854355100101963
1690,-0.09039620059434278,1.1398722081149164,0.07533174672986616,1.6429813402190234
1700,-0.11140197512708315,1.4551782337478874,0.10062674814266906,1.9834133477400786
1710,-0.12538030018816024,1.676076959952786,0.11874868737919447,2.2384519345894422
1720,-0.12511657450949032,1.6947359026310667,0.12010961269031561,2.2692411839664794
1730,-0.11222041932521462,1.5597724987179862,0.10963719924489697,2.0573996052574772
1740,-0.09676939985239288,1.4109702817946215,0.09925684450290335,1.8260334886916505
1750,-0.07806500909865413,1.175632411467857,0.07904089685260748,1.6764986540940325
1760,-0.05304835906483509,0.8327684952722263,0.05033294780928616,1.4388510398305805
1770,-0.02877849168813066,0.5003362873324747,0.023553288179963668,1.13888030969518
1780,-0.008657934178886655,0.19242396292647762,-0.0035609829064658927,0.9506841445287566
1790,0.003289555047993312,0.010079045759293595,-0.02029904824023503,0.8235733225535748
1800,0.007886532092272329,-0.05959062600957317,-0.02577810738626402,0.7415665530891636
1810,0.015249414033255745,-0.1702955228500472,-0.03530881716132642,0.6259647751768006
1820,-0.014725280026580665,0.43191055356260616,0.023430980700934398,0.7685485162989282
1830,0.002779865488064002,0.1882104995063682,0.003392100121469715,0.48905051108408315
1840,0.05864079787840915,-0.733382218026885,-0.07812873126843925,-0.04124822796216043
1850,-0.001847354893557692,0.49176111790381016,0.05444374899790487,0.005396533262528591
1860,0.00776215766314612,0.3853026266568169,0.04985594783859139,-0.3564762487619655
1870,0.08730071944989602,-1.4712416687315044,-0.13745368185386928,-1.3192982958005008
1880,0.05371217408328069,-2.0199405264296857,-0.21327033916714377,-1.740909234342281
1890,-0.021640410348788802,-1.7407281060175714,-0.2085353896863856,-1.4891725412413717
1900,-0.062118746104675854,-1.3416145810955853,-0.17394599842704203,-1.1456784338061217
1910,-0.07201824507523033,-1.1406264573793494,-0.13933790493938591,-1.1065080625238166
1920,-0.06299356316218313,-1.234172966991395,-0.13496130603991513,-1.2622131574265452
1930,-0.0499867965320747,-1.4033776342179682,-0.14422554337653287,-1.465274343073489
1940,-0.03635920384044259,-1.5686024125115758,-0.1571058967562692,-1.6685993332196847
1950,-0.023051093255273686,-1.689337418130359,-0.16492487667193778,-1.8283905971460133
1960,-0.008922011257318903,-1.7892917214338937,-0.1709359342978208,-1.9641298519917112
1970,0.01225217971172543,-1.9666764112513466,-0.18596808783888027,-2.072609213953335
1980,0.03085838280242012,-2.078279522769209,-0.19393243544946956,-2.1384754841363183
1990,0.0455495313377753,-2.098019129347118,-0.19299546277814458,-2.2001177738021966
2000,0.059748507477869944,-2.0841133118716746,-0.18851459457989717,-2.20346592614992
2010,0.06038313857654354,-1.8027913333192056,-0.15582199721828,-2.069454969331942
2020,0.05678385006587392,-1.3954099814386027,-0.11050284919446333,-1.8400963099893943
2030,0.06741909743586019,-1.240501910160534,-0.09466842113332398,-1.615687626464491
2040,0.06971552221480007,-0.9689569980702097,-0.06818514220521243,-1.3033982016604513
2050,0.0583843035658366,-0.5278707921330115,-0.025561420102860596,-0.9423350817359375
2060,0.040263809085110853,-0.05272163873557305,0.01916556237511492,-0.5438975710933276
2070,0.02519916655360153,0.29923250767688647,0.05065882150282586,-0.2074630586348612
2080,0.011271711649486697,0.6145770313557493,0.07817350132109553,0.11510476430472938
2090,-0.004560006977234831,0.9481401009208862,0.1065651006020305,0.42055085105982093
2100,-0.019745931654660657,1.2327024149510097,0.13018704744815757,0.6729259855595404
2110,-0.032606629660104025,1.4658912207317676,0.14768311360516953,0.8995761964322947
2120,-0.04277939617695571,1.6294131928903814,0.1589505068373936,1.0700038960421419
2130,-0.0483766641882562,1.7036225060674406,0.16126031198031754,1.1661283119966752
2140,-0.04961194909318446,1.6903040722306846,0.15553276756962603,1.1720059635236573
2150,-0.0492465916783454,1.6437405466794508,0.14790588088574036,1.1259229222846325
2160,-0.04714825790926947,1.56747229274326,0.13876823739098607,1.0635653755356216
2170,-0.04331252533463465,1.4657512329585574,0.12770769386989142,1.0019697005439634
2180,-0.040851584009143876,1.3776761298359972,0.11791515038780492,0.8900842406833821
2190,-0.04205136635289482,1.3570152749302964,0.1144186945017062,0.7844713830099336
2200,-0.04315716992106826,1.360661881234335,0.11376293410047486,0.7413265773101899
2210,-0.03960187951142864,1.2737748853242798,0.10724970938432075,0.7225227513004765
2220,-0.041850274577600766,1.3185013380022632,0.11183090070398168,0.8383232871632236
2230,-0.051682564550367294,1.5232436026194558,0.13154620281730214,1.0928371858752648
2240,-0.06361464986012244,1.7886644150671045,0.1564028214483395,1.3225684715205501
2250,-0.07247732845196767,2.0121060374473463,0.17828211237762204,1.5138621123709812
2260,-0.07372469564946699,2.1012857856301257,0.18933151124397327,1.6064985445561266
2270,-0.0688927264622172,2.0843834405737756,0.19048725432895375,1.617469862193992
2280,-0.06114068834814106,1.9940696344408866,0.18462533215464935,1.5197168036683317
2290,-0.053360054705919084,1.8872251159348137,0.17890031998233322,1.388556804592547
2300,-0.04879487276675363,1.8425480796208573,0.1774885759554042,1.337537654353745
2310,-0.04356099813967222,1.7579292446823316,0.17140037915095993,1.2218284481678032
2320,-0.03322311881697114,1.5710317027750706,0.15629284950309721,1.008337639659296
2330,-0.02386428038839883,1.4071204787391816,0.14362423714921058,0.8374698727708171
2340,-0.015493136704864442,1.2517419521694637,0.13170487070796905,0.6690763585970142
2350,-0.004663303211446154,1.0458259070414861,0.11387058855566742,0.48025337846898364
2360,0.008282497998104566,0.7676100974531518,0.09044212594768807,0.2233900807208006
2370,0.014133146178356802,0.6225248820538661,0.07913646403816374,0.04245681082791851
2380,0.01977924778090765,0.47536464401152345,0.06816362271159279,-0.11298673482114381
2390,0.031451449863532724,0.21552027949500166,0.04528891719059048,-0.3212739404908414
2400,0.042624324883480794,-0.016748068510847227,0.02423022078475811,-0.517009180626348
2410,0.04273332213972274,-0.05810253911717331,0.02419712752759824,-0.6233771905340089
2420,0.04060587586841453,-0.035611555177954744,0.031497343370652596,-0.6747902536701452
2430,0.05261647552524561,-0.2500138644528562,0.01328981098713961,-0.8031458633927606
2440,0.062115616812185595,-0.40568831157635654,7.196250791986639e-4,-0.9033883894134315
2450,0.06760321120336152,-0.4803891329230159,-0.002080513106658778,-0.9760889237554791
2460,0.07073750646157079,-0.5359175470607629,-0.0036401528384785026,-1.03029697593769
2470,0.07529421024627943,-0.6081083445837246,-0.00821388468426534,-1.0738729137427674
2480,0.08008061468534966,-0.7086764353673825,-0.01688140470916607,-1.1487243320999698
2490,0.09184364540677442,-0.9398696006927114,-0.0396258741301622,-1.300188252464831
2500,0.09295163726839226,-0.9973658856187716,-0.045481544965984465,-1.3524952166937898
