coeff,lma,n,p,sla
790,-0.004286818922621962,0.6496186130352155,0.10033824066537694,0.23359471698160922
800,-0.003826261005225852,0.6190155052003986,0.09408031358764009,0.2302394951755647
810,-0.0036139312717502047,0.595913265586641,0.08807002080415789,0.24454024229612276
820,-0.003644698777075535,0.5828492597266257,0.08277365192628633,0.2786873143553936
830,-0.0030940925656112095,0.5415785428263502,0.07650073306558008,0.25906519028600994
840,-0.002561542133698962,0.5021779314062419,0.07040484077832648,0.23716885699748586
850,-0.0022954781254525248,0.4772722645974449,0.06542204024712045,0.23632061359204903
860,-0.001371573612336354,0.42032467674473084,0.05785650152802908,0.1913849925907348
870,-0.0011810185437150832,0.39608139126280806,0.051798757632989786,0.2097710727298287
880,-5.893264553955531e-4,0.3520789261847226,0.044840432684503786,0.19061461439325758
890,7.668903812181865e-5,0.3079466641056633,0.038151752773688666,0.16622899191225662
900,0.0011093733346422881,0.24269371909750923,0.029788412515069397,0.12021499581588271
910,0.0018790513765467257,0.1897676095565947,0.022200908410569584,0.09075740478173813
920,0.0017393403877551126,0.17513256424290707,0.0183383796257318,0.11483891080623157
930,0.0019925028329697866,0.13690302472343702,0.013709905940481274,0.10686338893780581
940,0.002718851819923328,0.06906931662102944,0.0074462032065105155,0.06639437511855334
950,0.0033806956739791815,-0.010693093933613451,0.0024342517514217288,0.016571948752448273
960,0.004309098761939862,-0.0882187614495889,-0.003144818887791124,-0.046594498163141915
970,0.0048548107607665975,-0.13003100871591475,-0.008820459234987813,-0.06961776357401081
980,0.005478225483267863,-0.1695139131222715,-0.01512322964795641,-0.09654122252796635
990,0.005113813603178485,-0.1561647167355343,-0.018232452742582592,-0.04474982972282959
1000,0.005763313023841937,-0.1923078614983468,-0.025251853566655463,-0.0785691929293493
1010,0.006635386044366988,-0.23221166271503565,-0.03151196834021194,-0.1273567543443133
1020,0.007308133489623751,-0.2637865525542361,-0.03782903735172131,-0.1600068353419338
1030,0.007298750155326234,-0.25997599965291596,-0.040224807471353506,-0.1433682113145591
1040,0.008648656213663982,-0.3236211853418801,-0.0473094846995246,-0.2334354058531946
1050,0.00983620433954267,-0.3841834368620083,-0.05400150410126562,-0.31046478996324073
1060,0.01006549310232822,-0.40268366745069295,-0.05763006890292424,-0.31810636267864373
1070,0.010472636445108372,-0.43377841838966597,-0.06171928600143505,-0.3421691537029571
1080,0.01113192583359565,-0.47807754522657386,-0.06605748143921744,-0.38596446486353697
1090,0.011391014466022725,-0.5077583172787319,-0.06942420709379891,-0.40170816308695556
1100,0.0120953294205225,-0.558045692240005,-0.07321739773965052,-0.4613037975136184
1110,0.012057623326848729,-0.5729791684580111,-0.07468206647796193,-0.46655161911550486
1120,0.012752554770197475,-0.6271489937840273,-0.07889820252023275,-0.5141449456270798
1130,0.01351506390961072,-0.7055624967045658,-0.08219141881998651,-0.5806936265646725
1140,0.013928303445721019,-0.8021116439684706,-0.08262887011641873,-0.6341274736658242
1150,0.01454472093059776,-0.8858786218626244,-0.08361175332181187,-0.6844480776503661
1160,0.014918714980667491,-0.9257213505517107,-0.08583764458585239,-0.7094540262548363
1170,0.015167821035572746,-0.9487153019925106,-0.08872148484817535,-0.7240324638622235
1180,0.01474440858065194,-0.9410119022790071,-0.08967591008377164,-0.6861433647337751
1190,0.014930147407210562,-0.9602585820197381,-0.09176692740116726,-0.70266114416468906
1200,0.014963136429942627,-0.9670711262108167,-0.09337421776437269,-0.708591970229024
1210,0.013997484158413707,-0.9301868922940967,-0.0912340047155915,-0.6648820504422266
1220,0.012465501092089246,-0.8743975671234676,-0.0873886814615081,-0.5961473816757544
1230,0.010524993828018303,-0.7999628443939841,-0.08173204893092723,-0.5124111966899292
1240,0.008159885186859651,-0.7106580674471134,-0.07500828455383643,-0.4052354487492341
1250,0.005750453404542208,-0.6147699374316588,-0.06654167327798396,-0.2982584204175722
1260,0.003541344355080805,-0.531797014361117,-0.05938709092685812,-0.20163099388405387
1270,0.0018292387129769487,-0.4708711490702917,-0.05353504975409701,-0.13047203811298147
1280,3.16942957103767e-4,-0.42295348626702606,-0.048487573221570324,-0.05911325161886193
1290,5.660351092066747e-5,-0.430522447313161,-0.04809302575547203,-0.06153467729998813
1300,0.0021196210063915326,-0.544430605135781,-0.05484822042984781,-0.2015914577244572
1310,0.005412975334943785,-0.7152689792507201,-0.06502113755503935,-0.4051078608342835
1320,0.007331485304605027,-0.8271587967754517,-0.06879793367494653,-0.5306867269908973
1330,0.008604933442733949,-0.9016017752746642,-0.06892635526210407,-0.59671162010894
1340,0.00702143130075128,-0.8361515462597147,-0.05776218386454378,-0.4929943109332221
1350,0.0032678679446221273,-0.6605689707395768,-0.03708716598965274,-0.2751259470015076
1360,0.006382030319004115,-0.7910245974817862,-0.04262122654488338,-0.43960733385593853
1370,0.005949024994130723,-0.7328414125989048,-0.028563181804196456,-0.4232979969483618
1380,0.01755473351336081,-1.1815331969257532,-0.05773608270388918,-0.8770865842264244
1390,0.026817671745972646,-1.4507201114830641,-0.08109183376505794,-1.010700628720416
1400,0.03229752902995682,-1.5854392639884551,-0.10482084486707648,-0.9034513687829351
1410,0.025711635361432172,-1.1390318346090729,-0.06970744339444514,-0.40112165991004844
1420,0.01758969514606187,-0.653082768636291,-0.03048138071199181,0.03321455145043645
1430,0.014208463870639846,-0.4551892139728141,-0.018072525671123007,0.179461199509022
1440,0.012825350378754556,-0.3733393119676135,-0.01378231245666755,0.20727620604165922
1450,0.015199252361812127,-0.5143505258393077,-0.03369067194028894,0.07770673730582595
1460,0.016088668751981533,-0.5816059756366414,-0.04330420895492135,-0.0018068618479085696
1470,0.00969158036940118,-0.24595923242883105,-0.00441412103907626,0.21767250096468882
1480,0.004300526316466042,0.011529141822324118,0.026448676550879346,0.3556889443359001
1490,0.005321670879213135,-0.10633491472761869,0.009339191451737495,0.2747219113629323
1500,0.005277482388747555,-0.17516660706016668,6.496481063891987e-4,0.22484655804702647
1510,0.002414088714553511,-0.08580872607111015,0.009545986177800878,0.308340864418884
1520,-7.399573503512648e-4,0.014981885618687518,0.01863191296973213,0.42388739417139476
1530,-0.0038723936275632245,0.1089840593736014,0.027350776920331128,0.52104755166518
1540,-0.007795929648383468,0.2447259366620166,0.03863635852363393,0.6673719579086398
1550,-0.011294579722832567,0.36009815388840805,0.04862863645370373,0.7859962316478872
1560,-0.015382101293673123,0.5125355578798304,0.060222444797733816,0.9630019238293047
1570,-0.01873198700198916,0.6362138029287293,0.07034382999627173,1.1034322007996238
1580,-0.020842803094040796,0.6982749721499492,0.07529903174454577,1.17121579858199
1590,-0.02088669156236987,0.6605032375834226,0.07042164434301121,1.1441264804951063
1600,-0.019414868786661574,0.5537754539708599,0.06146238500147474,1.0340610486956328
1610,-0.01795167870156059,0.4551241341305788,0.05194220637381282,0.9373029510244875
1620,-0.016076843743477374,0.3361611036375412,0.04136406300391169,0.805375781330313
1630,-0.016009263402430706,0.31599714596802286,0.03974780915254622,0.7821293884559493
1640,-0.016781634510299924,0.34285029237651177,0.04190649544496761,0.8038397377909363
1650,-0.020286880914665358,0.5015393953948506,0.053514656595319024,0.9940658834365723
1660,-0.024764786238186863,0.7119880459981628,0.070847005317278,1.222433307223683
1670,-0.02685655102701816,0.8086269161410226,0.07810101077209013,1.338095137722859
1680,-0.031026024304121116,1.010231262277036,0.0932317910131069,1.567374921638903
1690,-0.036375236521020884,1.273097569261227,0.1136809469167864,1.868550067120576
1700,-0.04252316910885601,1.5897641581920812,0.13927234612885095,2.2146246018856313
